inn;company_id;period;region;okved2;okopf_id;details_id
7842357910;6507899;2023;САНКТ-ПЕТЕРБУРГ;41.20;12300;48982238
7842357910;6507899;2024;САНКТ-ПЕТЕРБУРГ;41.20;12300;52370983
7842414929;502282;2022;САНКТ-ПЕТЕРБУРГ;86.23;12300;45417180
7842414929;502282;2023;САНКТ-ПЕТЕРБУРГ;86.23;12300;48277527
7842414929;502282;2024;САНКТ-ПЕТЕРБУРГ;86.23;12300;51736270
0229953645;11137401;2022;БАШКОРТОСТАН;43.29;12300;44783612
0229953645;11137401;2023;БАШКОРТОСТАН;35.30.14;12300;47967410
0229953645;11137401;2024;БАШКОРТОСТАН;35.30.14;12300;50901058
2635108280;5507900;2022;СТАВРОПОЛЬСКИЙ;71.20.9;12300;45664204
2635108280;5507900;2023;СТАВРОПОЛЬСКИЙ;71.20.9;12300;47487717
2635108280;5507900;2024;СТАВРОПОЛЬСКИЙ;86.90.1;12300;50492499
5027229220;9290833;2022;МОСКОВСКАЯ;93.13;12300;44626442
5027229220;9290833;2023;МОСКОВСКАЯ;93.13;12300;48634743
5027229220;9290833;2024;МОСКОВСКАЯ;68.20;12300;51599839
3808268445;11013964;2022;ИРКУТСКАЯ;02.20;12300;46590854
3808268445;11013964;2023;ИРКУТСКАЯ;02.20;12300;49344000
3808268445;11013964;2024;ИРКУТСКАЯ;02.20;12300;52488798
6732220252;11716855;2022;СМОЛЕНСКАЯ;56.10;12300;44853685
6732220252;11716855;2023;СМОЛЕНСКАЯ;56.10;12300;49227103
6732220252;11716855;2024;СМОЛЕНСКАЯ;56.10;12300;52342860
3810080722;11077002;2022;ИРКУТСКАЯ;69.20;12300;45638292
3810080722;11077002;2023;ИРКУТСКАЯ;69.20;12300;48499254
3810080722;11077002;2024;ИРКУТСКАЯ;69.20;12300;50085672
7203440539;10522432;2022;ТЮМЕНСКАЯ;86.23;12300;45078311
7203440539;10522432;2023;ТЮМЕНСКАЯ;86.23;12300;48418833
7203440539;10522432;2024;ТЮМЕНСКАЯ;86.23;12300;51672095
4704011912;2123244;2022;ЛЕНИНГРАДСКАЯ;25.61;12300;44494956
4704011912;2123244;2023;ЛЕНИНГРАДСКАЯ;25.61;12300;47572820
4704011912;2123244;2024;ЛЕНИНГРАДСКАЯ;25.61;12300;50512052
1901052221;364017;2022;ХАКАСИЯ;62.01;12300;44434777
1901052221;364017;2023;ХАКАСИЯ;62.01;12300;47715532
1901052221;364017;2024;ХАКАСИЯ;62.01;12300;51285765
1215107316;1022247;2022;МАРИЙ ЭЛ;52.10;12300;44945099
1215107316;1022247;2023;МАРИЙ ЭЛ;52.10;12300;48327792
1215107316;1022247;2024;МАРИЙ ЭЛ;52.10;12300;50995600
6132013423;11577593;2022;КРЫМ;62.09;12300;45414324
6132013423;11577593;2023;КРЫМ;62.09;12300;48945165
6132013423;11577593;2024;КРЫМ;62.09;12300;52630664
3459076994;10776261;2022;ВОЛГОГРАДСКАЯ;43.21;12300;46418977
3459076994;10776261;2023;ВОЛГОГРАДСКАЯ;43.21;12300;49359852
3459076994;10776261;2024;ВОЛГОГРАДСКАЯ;43.21;12300;52598044
7413012635;821471;2022;СВЕРДЛОВСКАЯ;42.22;12300;45562675
7413012635;821471;2023;СВЕРДЛОВСКАЯ;42.22;12300;48710074
7413012635;821471;2024;СВЕРДЛОВСКАЯ;42.22;12300;50823512
4401184313;10438342;2022;КОСТРОМСКАЯ;86.90;12300;46183962
4401184313;10438342;2023;КОСТРОМСКАЯ;86.90;12300;49318721
4401184313;10438342;2024;КОСТРОМСКАЯ;86.90;12300;51311911
3808212033;2656514;2022;ИРКУТСКАЯ;43.2;12300;45521347
3808212033;2656514;2023;ИРКУТСКАЯ;43.2;12300;48171123
3808212033;2656514;2024;ИРКУТСКАЯ;43.2;12300;51556922
9718145425;11127838;2022;МОСКОВСКАЯ;45.31;12300;44779016
9718145425;11127838;2023;МОСКОВСКАЯ;45.31;12300;49326840
9718145425;11127838;2024;МОСКОВСКАЯ;45.31;12300;51450094
3662242889;10071086;2022;ВОРОНЕЖСКАЯ;47.91.2;12300;44223704
3662242889;10071086;2023;ВОРОНЕЖСКАЯ;47.91.2;12300;47401986
3662242889;10071086;2024;ВОРОНЕЖСКАЯ;47.91.2;12300;50330105
7130030908;9793022;2022;ТУЛЬСКАЯ;46.77;12300;46358880
7130030908;9793022;2023;ТУЛЬСКАЯ;46.77;12300;49278641
7130030908;9793022;2024;ТУЛЬСКАЯ;46.77;12300;51675912
2225132137;7403411;2022;АЛТАЙСКИЙ;62.02;12300;45179341
2225132137;7403411;2023;АЛТАЙСКИЙ;62.02;12300;49177959
2225132137;7403411;2024;АЛТАЙСКИЙ;62.02;12300;51075653
7329017427;9070345;2022;УЛЬЯНОВСКАЯ;47.30;12300;44735833
7329017427;9070345;2023;УЛЬЯНОВСКАЯ;47.30;12300;48946518
7329017427;9070345;2024;УЛЬЯНОВСКАЯ;47.30;12300;51937335
4500000493;11823225;2022;КУРГАНСКАЯ;73.11;12300;45011736
4500000493;11823225;2023;КУРГАНСКАЯ;73.11;12300;49447766
4500000493;11823225;2024;КУРГАНСКАЯ;73.11;12300;51511454
3801141986;10154581;2022;МОСКВА;68.32.1;12300;44354499
3801141986;10154581;2023;МОСКВА;68.32.1;12300;47439845
3801141986;10154581;2024;МОСКВА;68.32.1;12300;51423396
7804642547;10993378;2022;САНКТ-ПЕТЕРБУРГ;46.90;12300;46137276
7804642547;10993378;2023;САНКТ-ПЕТЕРБУРГ;46.90;12300;49372519
7804642547;10993378;2024;САНКТ-ПЕТЕРБУРГ;46.90;12300;51412981
4601005498;10841894;2022;КУРСКАЯ;47.73;12300;45909781
4601005498;10841894;2023;КУРСКАЯ;47.73;12300;48376913
4601005498;10841894;2024;КУРСКАЯ;47.73;12300;52236468
4825131153;10832732;2022;ЛИПЕЦКАЯ;42.21;12300;45376998
4825131153;10832732;2023;ЛИПЕЦКАЯ;42.21;12300;49786945
4825131153;10832732;2024;ЛИПЕЦКАЯ;42.21;12300;50387846
6025037282;3576785;2022;ПСКОВСКАЯ;41.2;12300;45990101
6025037282;3576785;2023;ПСКОВСКАЯ;41.2;12300;49184219
6025037282;3576785;2024;ПСКОВСКАЯ;41.2;12300;51909675
7710705784;4295904;2022;МОСКВА;09.10.9;12300;47144024
7710705784;4295904;2023;МОСКВА;09.10.9;12300;49753598
7710705784;4295904;2024;МОСКВА;09.10.9;12300;52654223
1841044417;8838568;2022;УДМУРТСКАЯ;47.11;12300;45461364
1841044417;8838568;2023;УДМУРТСКАЯ;47.11;12300;47397190
1841044417;8838568;2024;УДМУРТСКАЯ;47.11;12300;51725820
5404310141;11814113;2022;НОВОСИБИРСКАЯ;46.11;12300;46320849
5404310141;11814113;2023;НОВОСИБИРСКАЯ;46.11;12300;48653143
5404310141;11814113;2024;НОВОСИБИРСКАЯ;46.11;12300;50087862
4205265118;7872602;2022;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;69.10;12300;46425494
4205265118;7872602;2023;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;69.10;12300;48830436
4205265118;7872602;2024;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;69.10;12300;52425336
7604289317;9520576;2022;ЯРОСЛАВСКАЯ;93.13;12300;45610858
7604289317;9520576;2023;ЯРОСЛАВСКАЯ;93.13;12300;48746272
7604289317;9520576;2024;ЯРОСЛАВСКАЯ;93.13;12300;52242272
9102239570;10504535;2022;КРЫМ;64.91;12300;45667906
9102239570;10504535;2023;КРЫМ;64.91;12300;49566321
9102239570;10504535;2024;КРЫМ;64.91;12300;52492643
4401125558;4596803;2022;КОСТРОМСКАЯ;56.1;12300;45857954
4401125558;4596803;2023;КОСТРОМСКАЯ;56.10;12300;49713363
4401125558;4596803;2024;КОСТРОМСКАЯ;56.1;12300;52661738
4502032807;11773813;2022;КУРГАНСКАЯ;86.90.9;12300;45034077
4502032807;11773813;2023;КУРГАНСКАЯ;86.90.9;12300;47602723
4502032807;11773813;2024;КУРГАНСКАЯ;86.90.9;12300;51133185
6950260696;11891270;2022;ТВЕРСКАЯ;56.10;12300;45915615
6950260696;11891270;2023;ТВЕРСКАЯ;56.10;12300;47990777
6950260696;11891270;2024;ТВЕРСКАЯ;56.10;12300;51714956
6234165256;10071661;2022;РЯЗАНСКАЯ;43.22;12300;46416012
6234165256;10071661;2023;РЯЗАНСКАЯ;43.22;12300;47697362
6234165256;10071661;2024;РЯЗАНСКАЯ;43.22;12300;51337346
2258001500;5193383;2022;АЛТАЙСКИЙ;47.73;12300;45277175
2258001500;5193383;2023;АЛТАЙСКИЙ;47.73;12300;48572198
2258001500;5193383;2024;АЛТАЙСКИЙ;47.73;12300;51287024
6415006339;11689430;2022;САРАТОВСКАЯ;43.12;12300;46334218
6415006339;11689430;2023;САРАТОВСКАЯ;43.12;12300;49377726
6415006339;11689430;2024;САРАТОВСКАЯ;43.12;12300;52463453
3702699762;7890057;2022;ИВАНОВСКАЯ;70.22;12300;46451035
3702699762;7890057;2023;ИВАНОВСКАЯ;70.22;12300;50068287
3702699762;7890057;2024;ИВАНОВСКАЯ;70.22;12300;52982189
3725007295;6084672;2022;ИВАНОВСКАЯ;52.29;12300;46365768
3725007295;6084672;2023;ИВАНОВСКАЯ;52.29;12300;49582553
3725007295;6084672;2024;ИВАНОВСКАЯ;52.29;12300;52261686
7714623331;5004215;2022;МОСКВА;41.2;12300;45260526
7714623331;5004215;2023;МОСКВА;41.2;12300;48010066
7714623331;5004215;2024;МОСКВА;41.2;12300;51316795
0105074835;9270799;2022;АДЫГЕЯ;52.29;12300;45563862
0105074835;9270799;2023;АДЫГЕЯ;52.29;12300;48677732
0105074835;9270799;2024;АДЫГЕЯ;52.29;12300;51642599
5907028470;9835791;2022;ПЕРМСКИЙ;47.71;12300;46625906
5907028470;9835791;2023;ПЕРМСКИЙ;47.19;12300;47669833
5907028470;9835791;2024;ПЕРМСКИЙ;47.19;12300;52685727
9702030362;11537380;2022;МОСКВА;52.29;12300;45455064
9702030362;11537380;2023;МОСКВА;52.29;12300;49287286
9702030362;11537380;2024;МОСКВА;52.29;12300;51901079
6027137571;2012692;2022;ПСКОВСКАЯ;71.11.1;12300;46140110
6027137571;2012692;2023;ПСКОВСКАЯ;71.11.1;12300;48742961
6027137571;2012692;2024;ПСКОВСКАЯ;71.11.1;12300;51750854
6714047485;10345731;2022;СМОЛЕНСКАЯ;71.11;12300;45681865
6714047485;10345731;2023;СМОЛЕНСКАЯ;71.11;12300;47978691
6714047485;10345731;2024;СМОЛЕНСКАЯ;71.11;12300;50846125
4823076549;10827903;2022;ЛИПЕЦКАЯ;82.11;12300;44986449
4823076549;10827903;2023;ЛИПЕЦКАЯ;73.11;12300;48860703
4823076549;10827903;2024;ЛИПЕЦКАЯ;73.11;12300;50751207
6168072239;8480836;2022;РОСТОВСКАЯ;46.73;12300;46339504
6168072239;8480836;2023;РОСТОВСКАЯ;46.73;12300;48325565
6168072239;8480836;2024;РОСТОВСКАЯ;46.73;12300;51480971
7805503948;2992385;2022;САНКТ-ПЕТЕРБУРГ;73.1;12300;44708788
7805503948;2992385;2023;САНКТ-ПЕТЕРБУРГ;73.1;12300;48302099
7805503948;2992385;2024;САНКТ-ПЕТЕРБУРГ;73.1;12300;52061829
2130199221;10591600;2022;ЧУВАШСКАЯ РЕСПУБЛИКА -;49.41;12300;45219522
2130199221;10591600;2023;ЧУВАШСКАЯ РЕСПУБЛИКА -;49.41;12300;48192933
2130199221;10591600;2024;ЧУВАШСКАЯ РЕСПУБЛИКА -;49.41;12300;50945253
0571017986;11549879;2022;ДАГЕСТАН;17.21;12300;44503675
0571017986;11549879;2023;ДАГЕСТАН;17.21;12300;47870108
0571017986;11549879;2024;ДАГЕСТАН;17.21;12300;51198150
3711048245;10892578;2022;ИВАНОВСКАЯ;45.31.1;12300;45599091
3711048245;10892578;2023;ИВАНОВСКАЯ;45.31.1;12300;48585485
3711048245;10892578;2024;ИВАНОВСКАЯ;45.31.1;12300;52247589
7701859080;2410846;2022;МОСКВА;73.11;12300;44271248
7701859080;2410846;2023;МОСКВА;73.11;12300;48438298
7701859080;2410846;2024;МОСКВА;73.11;12300;51464238
6726023150;10065960;2022;СМОЛЕНСКАЯ;45.31;12300;44546867
6726023150;10065960;2023;СМОЛЕНСКАЯ;45.31;12300;47441424
6726023150;10065960;2024;СМОЛЕНСКАЯ;45.31;12300;50204564
9725054578;11628923;2022;МОСКВА;64.20;12267;45181482
9725054578;11628923;2023;МОСКВА;64.20;12267;48757525
9725054578;11628923;2024;МОСКВА;64.20;12267;51294615
7325171379;11423470;2022;УЛЬЯНОВСКАЯ;42.21;12300;46397865
7325171379;11423470;2023;УЛЬЯНОВСКАЯ;42.21;12300;48276965
7325171379;11423470;2024;УЛЬЯНОВСКАЯ;42.21;12300;51613465
3905073191;5958490;2022;КАЛИНИНГРАДСКАЯ;46.4;12300;44717650
3905073191;5958490;2023;КАЛИНИНГРАДСКАЯ;46.4;12300;48517403
3905073191;5958490;2024;КАЛИНИНГРАДСКАЯ;46.4;12300;51718941
1102057840;3531560;2022;КОМИ;62.01;12300;46474369
1102057840;3531560;2023;КОМИ;62.01;12300;49680127
1102057840;3531560;2024;КОМИ;62.01;12300;51675523
5906173210;11851721;2022;ПЕРМСКИЙ;49.41;12300;45108091
5906173210;11851721;2023;ПЕРМСКИЙ;49.41;12300;48872156
5906173210;11851721;2024;ПЕРМСКИЙ;49.41;12300;52255846
7302010583;7019050;2022;УЛЬЯНОВСКАЯ;69.20.1;12300;45078684
7302010583;7019050;2023;УЛЬЯНОВСКАЯ;69.20.1;12300;48505102
7302010583;7019050;2024;УЛЬЯНОВСКАЯ;69.20.1;12300;52043479
5904337600;9803374;2022;ПЕРМСКИЙ;46.90;12300;46470143
5904337600;9803374;2023;ПЕРМСКИЙ;46.90;12300;49187177
5904337600;9803374;2024;ПЕРМСКИЙ;46.90;12300;52149038
9704084740;11657920;2022;МОСКВА;68.20;12300;46012047
9704084740;11657920;2023;МОСКВА;68.20;12300;48480065
9704084740;11657920;2024;МОСКВА;68.20;12300;52348883
4401184345;10438691;2022;КОСТРОМСКАЯ;31.01;12300;45888338
4401184345;10438691;2023;КОСТРОМСКАЯ;31.01;12300;49074434
4401184345;10438691;2024;КОСТРОМСКАЯ;31.01;12300;52548452
5501142069;9406438;2022;ОМСКАЯ;93.11;12300;45048535
5501142069;9406438;2023;ОМСКАЯ;93.11;12300;47761912
5501142069;9406438;2024;ОМСКАЯ;93.11;12300;50385226
3435127488;9922538;2022;ВОЛГОГРАДСКАЯ;42.22;12300;47030430
3435127488;9922538;2023;ВОЛГОГРАДСКАЯ;42.22;12300;49728148
3435127488;9922538;2024;ВОЛГОГРАДСКАЯ;42.22;12300;52644900
7701983954;7656908;2022;ЧЕЛЯБИНСКАЯ;69.20.1;12300;45753696
7701983954;7656908;2023;ЧЕЛЯБИНСКАЯ;69.20.1;12300;48985678
7701983954;7656908;2024;ЧЕЛЯБИНСКАЯ;69.20.1;12300;51578800
5609003818;6922653;2022;ОРЕНБУРГСКАЯ;45.20;12267;46338819
5609003818;6922653;2023;ОРЕНБУРГСКАЯ;45.20;12267;49226116
5609003818;6922653;2024;ОРЕНБУРГСКАЯ;45.20;12267;52301379
7733275344;9672454;2022;МОСКВА;61.10;12300;46294451
7733275344;9672454;2023;МОСКВА;61.10;12300;49867141
7733275344;9672454;2024;МОСКВА;61.10;12300;52347484
5506121344;9602363;2022;ОМСКАЯ;93.11;12300;45360841
5506121344;9602363;2023;ОМСКАЯ;93.11;12300;48555926
5506121344;9602363;2024;ОМСКАЯ;93.11;12300;51036353
0323338848;4541223;2022;БУРЯТИЯ;38.32.3;12300;45116235
0323338848;4541223;2023;БУРЯТИЯ;25.50.2;12300;49320509
0323338848;4541223;2024;БУРЯТИЯ;25.50.1;12300;52211729
7820026619;7044606;2022;САНКТ-ПЕТЕРБУРГ;33.12;12300;44590333
7820026619;7044606;2023;САНКТ-ПЕТЕРБУРГ;33.12;12300;47582287
7820026619;7044606;2024;САНКТ-ПЕТЕРБУРГ;33.12;12300;50416679
3123061552;1111889;2022;БЕЛГОРОДСКАЯ;62.01;12300;44808056
3123061552;1111889;2023;БЕЛГОРОДСКАЯ;62.01;12300;47936938
3123061552;1111889;2024;БЕЛГОРОДСКАЯ;62.01;12300;50974283
4205275758;8140973;2022;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;73.11;12300;45936186
4205275758;8140973;2023;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;73.11;12300;48775850
4205275758;8140973;2024;КЕМЕРОВСКАЯ ОБЛАСТЬ - КУЗБАСС;73.11;12300;50167967
4028028229;5853247;2022;КАЛУЖСКАЯ;73.20;12300;46631965
4028028229;5853247;2023;КАЛУЖСКАЯ;73.20;12300;48594758
4028028229;5853247;2024;КАЛУЖСКАЯ;73.20;12300;52060568
7719482282;10809726;2022;МОСКВА;42.21;12300;46980857
7719482282;10809726;2023;МОСКВА;42.21;12300;47533429
7719482282;10809726;2024;МОСКВА;42.21;12300;50666423
5027189419;7450943;2022;МОСКВА;41.20;12300;45662975
5027189419;7450943;2023;МОСКВА;41.2;12300;48536511
5027189419;7450943;2024;МОСКВА;41.2;12300;51537028
0100002097;11879638;2022;АДЫГЕЯ;62.01;12300;44110313
0100002097;11879638;2023;АДЫГЕЯ;62.01;12300;47352124
0100002097;11879638;2024;АДЫГЕЯ;62.01;12300;50142832
1624016187;10422067;2022;ТАТАРСТАН;41.20;12300;47075374
1624016187;10422067;2023;ТАТАРСТАН;41.20;12300;47394443
1624016187;10422067;2024;ТАТАРСТАН;41.20;12300;51104790
9200011172;11882186;2022;СЕВАСТОПОЛЬ;62.01;12300;46072883
9200011172;11882186;2023;СЕВАСТОПОЛЬ;62.01;12300;48864971
9200011172;11882186;2024;СЕВАСТОПОЛЬ;62.01;12300;51506077
5032276882;8380212;2022;МОСКОВСКАЯ;58.19;12300;45282710
5032276882;8380212;2023;МОСКОВСКАЯ;58.19;12300;48564452
5032276882;8380212;2024;МОСКОВСКАЯ;58.19;12300;51199092
1001245830;4251496;2022;КАРЕЛИЯ;70.22;12300;45515640
1001245830;4251496;2023;КАРЕЛИЯ;70.22;12300;49341981
1001245830;4251496;2024;КАРЕЛИЯ;70.22;12300;50861949
5404379457;3179231;2022;НОВОСИБИРСКАЯ;69.10;12300;44160490
5404379457;3179231;2023;НОВОСИБИРСКАЯ;69.10;12300;47256400
5404379457;3179231;2024;НОВОСИБИРСКАЯ;69.10;12300;50132948
7203229060;3874686;2022;ТЮМЕНСКАЯ;68.3;12300;44556577
7203229060;3874686;2023;ТЮМЕНСКАЯ;68.3;12300;47901697
7203229060;3874686;2024;ТЮМЕНСКАЯ;68.31;12300;50875434
5903135897;10486521;2022;ПЕРМСКИЙ;69.10;12300;46540754
5903135897;10486521;2023;ПЕРМСКИЙ;69.10;12300;49660202
5903135897;10486521;2024;ПЕРМСКИЙ;69.10;12300;52425472
5404021453;9460986;2022;НОВОСИБИРСКАЯ;69.10;12300;46553511
5404021453;9460986;2023;НОВОСИБИРСКАЯ;69.10;12300;49672984
5404021453;9460986;2024;НОВОСИБИРСКАЯ;69.10;12300;52451585
5101310960;5233788;2022;МУРМАНСКАЯ;56.29;12300;46601543
5101310960;5233788;2023;МУРМАНСКАЯ;56.29;12300;48949671
5101310960;5233788;2024;МУРМАНСКАЯ;56.29;12300;52430363
6165206646;10143386;2022;РОСТОВСКАЯ;70.22;12300;46469916
6165206646;10143386;2023;РОСТОВСКАЯ;70.22;12300;48488272
6165206646;10143386;2024;РОСТОВСКАЯ;70.22;12300;51542013
1659169018;9654190;2022;ТАТАРСТАН;68.20;12300;45244076
1659169018;9654190;2023;ТАТАРСТАН;68.20;12300;48590532
1659169018;9654190;2024;ТАТАРСТАН;68.20;12300;50850876
9102055693;8988832;2022;КРЫМ;42.11;12300;44808434
9102055693;8988832;2023;КРЫМ;42.11;12300;49483493
9102055693;8988832;2024;КРЫМ;42.11;12300;52017082
4909107220;1004617;2022;МАГАДАНСКАЯ;69.20;12300;45544796
4909107220;1004617;2023;МАГАДАНСКАЯ;69.20;12300;48095885
4909107220;1004617;2024;МАГАДАНСКАЯ;69.20;12300;52149565
3904052978;5871041;2022;КАЛИНИНГРАДСКАЯ;86.23;12300;45446649
3904052978;5871041;2023;КАЛИНИНГРАДСКАЯ;86.23;12300;48225851
3904052978;5871041;2024;КАЛИНИНГРАДСКАЯ;86.23;12300;51843184
1215119449;28693;2022;МАРИЙ ЭЛ;25.9;12300;45954655
1215119449;28693;2023;МАРИЙ ЭЛ;25.9;12300;48760609
1215119449;28693;2024;МАРИЙ ЭЛ;25.9;12300;52112385
2635252519;11791726;2022;СТАВРОПОЛЬСКИЙ;43.29;12300;44162529
2635252519;11791726;2023;СТАВРОПОЛЬСКИЙ;43.29;12300;48865434
2635252519;11791726;2024;СТАВРОПОЛЬСКИЙ;43.29;12300;50609557
0816038880;11178127;2022;КАЛМЫКИЯ;49.32;12300;45975503
0816038880;11178127;2023;КАЛМЫКИЯ;49.32;12300;48220079
0816038880;11178127;2024;КАЛМЫКИЯ;49.32;12300;52544392
7728707670;240580;2022;МОСКВА;45.1;12300;46524583
7728707670;240580;2023;МОСКВА;45.1;12300;49260993
7728707670;240580;2024;МОСКВА;45.1;12300;52096683
0801006830;11302757;2022;КАЛМЫКИЯ;01.11;12300;45657475
0801006830;11302757;2023;КАЛМЫКИЯ;01.11;12300;47954711
0801006830;11302757;2024;КАЛМЫКИЯ;01.11;12300;52187635
7736325890;11219638;2022;МОСКВА;81.21;12300;46005695
7736325890;11219638;2023;МОСКВА;81.21;12300;48461817
7736325890;11219638;2024;МОСКВА;78.30;12300;50427562
0273912662;10112035;2022;БАШКОРТОСТАН;25.11;12300;45484158
0273912662;10112035;2023;БАШКОРТОСТАН;25.11;12300;48641156
0273912662;10112035;2024;БАШКОРТОСТАН;25.11;12300;52045839
2632052663;6803640;2022;СТАВРОПОЛЬСКИЙ;18.12;12300;45879945
2632052663;6803640;2023;СТАВРОПОЛЬСКИЙ;18.12;12300;48004803
2632052663;6803640;2024;СТАВРОПОЛЬСКИЙ;18.12;12300;50812996
5031141339;11600601;2022;МОСКОВСКАЯ;35.22;12300;45165763
5031141339;11600601;2023;МОСКОВСКАЯ;35.22;12300;48388269
5031141339;11600601;2024;МОСКОВСКАЯ;43.29;12300;51733597
6501259358;8183636;2022;САХАЛИНСКАЯ;42.21;12300;45544845
6501259358;8183636;2023;САХАЛИНСКАЯ;42.21;12300;48312556
6501259358;8183636;2024;САХАЛИНСКАЯ;42.21;12300;51773221
4345437952;9646525;2022;КИРОВСКАЯ;69.10;12300;45162607
4345437952;9646525;2023;КИРОВСКАЯ;69.10;12300;48999291
4345437952;9646525;2024;КИРОВСКАЯ;69.10;12300;51081294
9201505801;9106378;2022;СЕВАСТОПОЛЬ;25.93;12300;46524033
9201505801;9106378;2023;СЕВАСТОПОЛЬ;25.93;12300;48875747
9201505801;9106378;2024;СЕВАСТОПОЛЬ;25.93;12300;52543946
1841098451;11562668;2022;УДМУРТСКАЯ;86.10;12300;45761568
1841098451;11562668;2023;УДМУРТСКАЯ;86.10;12300;48131765
1841098451;11562668;2024;УДМУРТСКАЯ;86.10;12300;51346418
5607046076;8105393;2022;ОРЕНБУРГСКАЯ;25.62;12300;45136571
5607046076;8105393;2023;ОРЕНБУРГСКАЯ;25.62;12300;48186884
5607046076;8105393;2024;ОРЕНБУРГСКАЯ;25.62;12300;52170393
5029270087;11864507;2022;МОСКОВСКАЯ;62.03.13;12300;46419918
5029270087;11864507;2023;МОСКОВСКАЯ;62.01;12300;48632102
5029270087;11864507;2024;МОСКОВСКАЯ;62.01;12300;51412301
5003095828;3584812;2022;ЗАБАЙКАЛЬСКИЙ;70.22;12300;45995077
5003095828;3584812;2023;ЗАБАЙКАЛЬСКИЙ;70.22;12300;48849695
5003095828;3584812;2024;ЗАБАЙКАЛЬСКИЙ;70.22;12300;52499377
7536156771;9600256;2022;ЗАБАЙКАЛЬСКИЙ;70.22;12300;45070008
7536156771;9600256;2023;ЗАБАЙКАЛЬСКИЙ;70.22;12300;48619864
7536156771;9600256;2024;ЗАБАЙКАЛЬСКИЙ;70.22;12300;51279318
7448158843;7888308;2022;ЧЕЛЯБИНСКАЯ;49.4;12300;45017952
7448158843;7888308;2023;ЧЕЛЯБИНСКАЯ;49.4;12300;48067813
7448158843;7888308;2024;ЧЕЛЯБИНСКАЯ;49.4;12300;50839056
5030089911;10015810;2022;МОСКОВСКАЯ;56.10;12300;44243448
5030089911;10015810;2023;МОСКОВСКАЯ;56.10;12300;47414711
5030089911;10015810;2024;МОСКОВСКАЯ;56.10;12300;50306114
9103087472;10562581;2022;КРЫМ;79.90.1;12300;44118272
9103087472;10562581;2023;КРЫМ;79.90.1;12300;47408796
9103087472;10562581;2024;КРЫМ;79.90.1;12300;50114462
1646014747;305610;2022;ТАТАРСТАН;69.10;12300;45747367
1646014747;305610;2023;ТАТАРСТАН;69.10;12300;48731282
1646014747;305610;2024;ТАТАРСТАН;69.10;12300;50973054
7203456955;10774377;2022;КУРГАНСКАЯ;25.62;12300;46004158
7203456955;10774377;2023;КУРГАНСКАЯ;25.62;12300;49523131
7203456955;10774377;2024;КУРГАНСКАЯ;25.62;12300;52486894
5013051308;4031680;2022;МОСКОВСКАЯ;86.21;12300;44743079
5013051308;4031680;2023;МОСКОВСКАЯ;86.21;12300;48084645
5013051308;4031680;2024;МОСКОВСКАЯ;86.21;12300;50796956
7451300289;1779582;2022;ЧЕЛЯБИНСКАЯ;56.29;12300;44979414
7451300289;1779582;2023;ЧЕЛЯБИНСКАЯ;56.29.2;12300;47831405
7451300289;1779582;2024;ЧЕЛЯБИНСКАЯ;56.29;12300;51219547
7724767188;770775;2022;МОСКВА;43.11;12300;46665606
7724767188;770775;2023;МОСКВА;43.11;12300;49674556
7724767188;770775;2024;МОСКВА;43.11;12300;52518403
0816040093;11423156;2022;КАЛМЫКИЯ;43.22;12300;46222473
0816040093;11423156;2023;КАЛМЫКИЯ;43.22;12300;49110733
0816040093;11423156;2024;КАЛМЫКИЯ;43.22;12300;52447844
1620005353;6726589;2022;ТАТАРСТАН;68.20;12300;45955743
1620005353;6726589;2023;ТАТАРСТАН;68.20;12300;48156744
1620005353;6726589;2024;ТАТАРСТАН;68.2;12300;51969752
5056012180;3926130;2022;МОСКОВСКАЯ;68.2;12300;44937004
5056012180;3926130;2023;МОСКОВСКАЯ;68.2;12300;48738584
5056012180;3926130;2024;МОСКОВСКАЯ;68.2;12300;51741274
7203400180;9967253;2022;ТЮМЕНСКАЯ;56.10;12300;44818264
7203400180;9967253;2023;ТЮМЕНСКАЯ;56.10;12300;48303045
7203400180;9967253;2024;ТЮМЕНСКАЯ;56.10;12300;51396690
7806045465;5003281;2022;САНКТ-ПЕТЕРБУРГ;47.11;12300;44452218
7806045465;5003281;2023;САНКТ-ПЕТЕРБУРГ;47.11;12300;47399745
7806045465;5003281;2024;САНКТ-ПЕТЕРБУРГ;47.11;12300;50622706
1655345449;9573541;2022;МОСКВА;72.19;12300;45900319
1655345449;9573541;2023;МОСКВА;72.19;12300;48480249
1655345449;9573541;2024;МОСКВА;72.19;12300;50244850
2543060366;9005053;2022;ПРИМОРСКИЙ;47.11;12300;46147285
2543060366;9005053;2023;ПРИМОРСКИЙ;47.11;12300;48890151
2543060366;9005053;2024;ПРИМОРСКИЙ;47.25;12300;50924402
2626050330;11606840;2022;СТАВРОПОЛЬСКИЙ;86.90.9;12300;45757571
2626050330;11606840;2023;СТАВРОПОЛЬСКИЙ;86.90.9;12300;48749653
