company_id,inn,okved2,okopf_id,period,scale,revenue_t,revenue_t_1,net_profit_t,net_profit_t_1,inventory_t,inventory_t_1,payables_t,payables_t_1,equity_t,equity_t_1,debt_t,debt_t_1,region,okved_section,margin,debt_ratio,inv_turnover,growth_rev
10686857,7730243866,46,12300,2022,1000,15468000.0,9178000.0,69000.0,58000.0,7506000.0,675000.0,5459000.0,4751000.0,587000.0,518000.0,,,МОСКВА,G,0.004460822342901474,,2.060751398880895,0.6853344955327958
10686857,7730243866,46,12300,2023,1000,40598000.0,15468000.0,82000.0,69000.0,5287000.0,7506000.0,7145000.0,5459000.0,669000.0,587000.0,,,МОСКВА,G,0.0020198039312281394,,7.678834878002648,1.6246444272045513
10686857,7730243866,46,12300,2024,1000,157942000.0,40598000.0,834000.0,82000.0,7983000.0,5287000.0,10986000.0,7145000.0,1503000.0,669000.0,,,МОСКВА,G,0.005280419394461258,,19.784792684454466,2.890388689097985
8804767,4345394508,43,12300,2022,1000,34432000.0,44606000.0,-565000.0,5439000.0,1724000.0,788000.0,19126000.0,19171000.0,29865000.0,27094000.0,5466000.0,2267000.0,КИРОВСКАЯ,F,-0.016409154275092937,0.18302360622802613,19.97215777262181,-0.22808590772541812
8804767,4345394508,43,12300,2024,1000,47538000.0,33914000.0,4000.0,,2595000.0,2908000.0,26628000.0,21636000.0,23064000.0,27204000.0,3901000.0,5753000.0,КИРОВСКАЯ,F,8.414321174639236e-05,0.16913805064169268,18.31907514450867,0.401722002712744
10016960,6504017903,68,12300,2022,1000,10876000.0,9547000.0,8870000.0,6314000.0,,,255000.0,163000.0,25634000.0,16764000.0,27110000.0,27110000.0,САХАЛИНСКАЯ,L,0.8155571901434351,1.0575797768588593,,0.13920603330889283
10016960,6504017903,68,12300,2023,1000,12738000.0,10876000.0,9945000.0,8870000.0,,,99000.0,255000.0,35580000.0,25634000.0,27110000.0,27110000.0,САХАЛИНСКАЯ,L,0.7807348092322186,0.7619449128724002,,0.17120264803236485
10016960,6504017903,68,12300,2024,1000,12738000.0,12738000.0,10072000.0,9945000.0,,,45000.0,99000.0,45652000.0,35580000.0,21110000.0,27110000.0,САХАЛИНСКАЯ,L,0.7907049772334747,0.46241128537632525,,0.0
1773712,7610092887,10,12300,2022,1000,17841000.0,12966000.0,660000.0,-7410000.0,6135000.0,2699000.0,13204000.0,3585000.0,1660000.0,1000000.0,306000.0,306000.0,ЯРОСЛАВСКАЯ,C,0.03699344207163276,0.18433734939759036,2.9080684596577018,0.3759833410458121
1773712,7610092887,10,12300,2023,1000,14331000.0,17841000.0,3427000.0,660000.0,6746000.0,6135000.0,16040000.0,13204000.0,5087000.0,1660000.0,306000.0,306000.0,ЯРОСЛАВСКАЯ,C,0.23913195171306956,0.06015333202280322,2.1243699970352803,-0.19673785101731966
1773712,7610092887,10,12300,2024,1000,11100000.0,14331000.0,2416000.0,3427000.0,6601000.0,6746000.0,14373000.0,16040000.0,7503000.0,5087000.0,0,306000.0,ЯРОСЛАВСКАЯ,C,0.21765765765765765,0.0,1.6815633994849266,-0.22545530667783129
6303836,2309101657,71,12267,2022,1000,4482000.0,9419000.0,-3595000.0,-4396000.0,87000.0,187000.0,732000.0,1531000.0,3752000.0,7376000.0,,,КРАСНОДАРСКИЙ,M,-0.8020972780008925,,51.51724137931034,-0.5241533071451322
6303836,2309101657,71,12267,2023,1000,3119000.0,4482000.0,-3532000.0,-3595000.0,140000.0,87000.0,599000.0,732000.0,219000.0,3752000.0,,,КРАСНОДАРСКИЙ,M,-1.1324142353318372,,22.27857142857143,-0.3041053101294065
6303836,2309101657,71,12267,2024,1000,4585000.0,3119000.0,-1045000.0,-3532000.0,119000.0,140000.0,1136000.0,599000.0,-826000.0,219000.0,,,КРАСНОДАРСКИЙ,M,-0.22791712104689205,,38.529411764705884,0.4700224430907342
8402291,3328495078,62,12300,2022,1000,1020000.0,1270000.0,951000.0,1176000.0,-1000.0,0.0,2623000.0,1502000.0,2227000.0,1276000.0,1980000.0,1980000.0,ВЛАДИМИРСКАЯ,J,0.9323529411764706,0.8890884598114055,-1020.0,-0.1968503937007874
8402291,3328495078,62,12300,2023,1000,3010000.0,1020000.0,2224000.0,951000.0,-1000.0,-1000.0,11906000.0,2623000.0,4451000.0,2227000.0,3740000.0,1980000.0,ВЛАДИМИРСКАЯ,J,0.7388704318936877,0.8402606155920018,-3010.0,1.9509803921568627
8402291,3328495078,62,12300,2024,1000,1020000.0,3010000.0,-10000.0,2224000.0,-1000.0,-1000.0,0.0,11906000.0,7973000.0,4451000.0,0,3740000.0,ВЛАДИМИРСКАЯ,J,-0.00980392156862745,0.0,-1020.0,-0.6611295681063123
11863340,1300000540,25,12300,2022,1000,2168000.0,,1242000.0,,,,505000.0,,10000.0,,,,МОРДОВИЯ,C,0.5728782287822878,,,
11863340,1300000540,25,12300,2023,1000,1478000.0,2168000.0,227000.0,1242000.0,,,0.0,505000.0,237000.0,10000.0,,,МОРДОВИЯ,C,0.15358592692828146,,,-0.3182656826568266
11863340,1300000540,25,12300,2024,1000,2639000.0,1478000.0,1356000.0,227000.0,1086000.0,,20000.0,0.0,1366000.0,237000.0,,,МОРДОВИЯ,C,0.5138309965896173,,2.4300184162062615,0.7855209742895806
11682111,7816722677,68,12300,2022,1000,40460000.0,,-14145000.0,-875000.0,,,12341000.0,816000.0,-15010000.0,-865000.0,3993000.0,60000.0,САНКТ-ПЕТЕРБУРГ,L,-0.3496045477014335,-0.26602265156562294,,
11682111,7816722677,68,12300,2023,1000,116080000.0,40460000.0,9882000.0,-14145000.0,,,29756000.0,12341000.0,-5128000.0,-15010000.0,369000.0,3993000.0,САНКТ-ПЕТЕРБУРГ,L,0.08513094417643005,-0.0719578783151326,,1.8690064260998518
11682111,7816722677,68,12300,2024,1000,38967000.0,86343000.0,-1345000.0,-12008000.0,,,51655000.0,38826000.0,-30456000.0,-27080000.0,5172000.0,369000.0,САНКТ-ПЕТЕРБУРГ,L,-0.03451638565966074,-0.1698187549251379,,-0.5486953198290538
1766668,6449015765,25,12300,2022,1000,8564000.0,4176000.0,171000.0,74000.0,228000.0,74000.0,130000.0,18000.0,260000.0,91000.0,,,САРАТОВСКАЯ,C,0.019967304997664644,,37.56140350877193,1.0507662835249043
1766668,6449015765,25,12300,2023,1000,10056000.0,8564000.0,38000.0,171000.0,1000.0,228000.0,87000.0,130000.0,37000.0,260000.0,,,САРАТОВСКАЯ,C,0.003778838504375497,,10056.0,0.1742176553012611
1766668,6449015765,25,12300,2024,1000,2391000.0,10056000.0,-4000.0,38000.0,1000.0,1000.0,921000.0,87000.0,33000.0,37000.0,,,САРАТОВСКАЯ,C,-0.001672940192388122,,2391.0,-0.7622315035799523
10161554,5904349041,52,12300,2022,1000,21576000.0,14385000.0,2051000.0,138000.0,16000.0,14000.0,3154000.0,1823000.0,1763000.0,-288000.0,0,1734000.0,ПЕРМСКИЙ,H,0.09505932517612162,0.0,1348.5,0.49989572471324295
10161554,5904349041,52,12300,2023,1000,20566000.0,21576000.0,1824000.0,2051000.0,17000.0,16000.0,853000.0,3154000.0,3587000.0,1763000.0,0,,ПЕРМСКИЙ,H,0.08869007099095595,0.0,1209.764705882353,-0.04681127178346311
10161554,5904349041,52,12300,2024,1000,29166000.0,20566000.0,807000.0,1824000.0,1113000.0,17000.0,1387000.0,853000.0,4394000.0,3587000.0,,,ПЕРМСКИЙ,H,0.02766920386751697,,26.204851752021565,0.41816590489156863
2872170,3245501698,52,12267,2022,1000,20857000.0,94303000.0,-4933000.0,16670000.0,6534000.0,3214000.0,4401000.0,16747000.0,106375000.0,111306000.0,0,237000.0,БРЯНСКАЯ,H,-0.2365153185980726,0.0,3.192072237526783,-0.7788299417834004
2872170,3245501698,52,12267,2023,1000,9905000.0,20857000.0,-1887000.0,-4933000.0,5832000.0,6534000.0,3030000.0,4401000.0,104488000.0,106375000.0,0,,БРЯНСКАЯ,H,-0.19050984351337708,0.0,1.6983882030178326,-0.5250994869827875
2872170,3245501698,52,12267,2024,1000,11568000.0,9905000.0,-1790000.0,-1887000.0,16077000.0,5832000.0,11310000.0,3030000.0,102698000.0,104488000.0,,,БРЯНСКАЯ,H,-0.1547372060857538,,0.7195372270946072,0.1678950025239778
3001540,7726668979,46,12300,2022,1000,28069000.0,37903000.0,3134000.0,5150000.0,19411000.0,15653000.0,47619000.0,22763000.0,24493000.0,20000000.0,3202000.0,2352000.0,МОСКВА,G,0.11165342548719227,0.13073122933082923,1.4460357529236,-0.2594517584360077
3001540,7726668979,46,12300,2023,1000,27387000.0,28069000.0,2642000.0,3134000.0,23194000.0,19411000.0,60719000.0,47619000.0,28201000.0,24493000.0,3202000.0,3202000.0,МОСКВА,G,0.09646912768831928,0.1135420729761356,1.1807795119427438,-0.024297267448074387
3001540,7726668979,46,12300,2024,1000,18518000.0,27387000.0,1158000.0,2642000.0,22152000.0,23194000.0,26631000.0,60719000.0,25664000.0,28201000.0,252000.0,3202000.0,МОСКВА,G,0.06253375094502646,0.00981920199501247,0.8359516070783677,-0.3238397779968598
9035991,7735140014,46,12300,2022,1000,319033000.0,378089000.0,13038000.0,29372000.0,78767000.0,136925000.0,11376000.0,68625000.0,202501000.0,192464000.0,8500000.0,8500000.0,МОСКВА,G,0.040867245708124236,0.041975101357524164,4.05033833966001,-0.15619602791935233
9035991,7735140014,46,12300,2023,1000,404641000.0,319033000.0,34094000.0,13038000.0,62064000.0,78767000.0,35485000.0,11376000.0,235372000.0,202501000.0,8500000.0,8500000.0,МОСКВА,G,0.08425740347616777,0.036113046581581494,6.5197376901263215,0.2683358774797591
9035991,7735140014,46,12300,2024,1000,401695000.0,404641000.0,13931000.0,34094000.0,97572000.0,62064000.0,21109000.0,35485000.0,247668000.0,235372000.0,8500000.0,8500000.0,МОСКВА,G,0.034680541206636877,0.034320138249592194,4.116908539335055,-0.00728052767762041
3405927,1328001582,49,12300,2022,1000,38151000.0,45972000.0,2888000.0,2811000.0,1000.0,7000.0,1108000.0,2070000.0,4959000.0,2070000.0,0,,МОРДОВИЯ,H,0.07569919530287542,0.0,38151.0,-0.17012529365700862
3405927,1328001582,49,12300,2023,1000,36705000.0,38151000.0,2571000.0,2879000.0,1000.0,1000.0,1682000.0,1116000.0,7521000.0,4950000.0,,,МОРДОВИЯ,H,0.07004495300367797,,36705.0,-0.03790202091688291
3405927,1328001582,49,12300,2024,1000,42960000.0,36705000.0,3993000.0,2571000.0,0.0,1000.0,2549000.0,1673000.0,11524000.0,7530000.0,,,МОРДОВИЯ,H,0.09294692737430167,,,0.17041275030649775
11196101,6820040690,46,12300,2022,1000,39978000.0,26355000.0,-3188000.0,4646000.0,1733000.0,638000.0,6255000.0,1751000.0,2128000.0,5317000.0,7789000.0,2061000.0,ТАМБОВСКАЯ,G,-0.07974385912251739,3.6602443609022557,23.06866705135603,0.5169038133181559
11196101,6820040690,46,12300,2023,1000,51526000.0,40576000.0,173000.0,-3186000.0,2492000.0,1132000.0,196000.0,3229000.0,173000.0,-208000.0,8634000.0,7789000.0,ТАМБОВСКАЯ,G,0.0033575282381710205,49.907514450867055,20.676565008025683,0.2698639589905363
11196101,6820040690,46,12300,2024,1000,15000000.0,48911000.0,931000.0,-916000.0,0.0,2066000.0,10901000.0,29088000.0,1434000.0,510000.0,0,7607000.0,ТАМБОВСКАЯ,G,0.062066666666666666,0.0,,-0.6933205209462084
2260597,1101076093,46,12300,2022,1000,45920000.0,44851000.0,1475000.0,-1942000.0,6154000.0,4960000.0,2286000.0,2916000.0,10289000.0,8814000.0,,,КОМИ,G,0.03212108013937282,,7.461813454663633,0.023834474147733608
2260597,1101076093,46,12300,2023,1000,44443000.0,45920000.0,1835000.0,1475000.0,7110000.0,6154000.0,2001000.0,2286000.0,12124000.0,10289000.0,,,КОМИ,G,0.04128884188736134,,6.250773558368495,-0.032164634146341464
2260597,1101076093,46,12300,2024,1000,32313000.0,44443000.0,-1760000.0,1835000.0,7538000.0,7110000.0,2368000.0,2001000.0,10365000.0,12124000.0,700000.0,,КОМИ,G,-0.05446724228638628,0.06753497346840329,4.286680817192889,-0.2729338703507864
9318735,0919005252,49,12300,2022,1000,523859000.0,452281000.0,19355000.0,23481000.0,172318000.0,180963000.0,644467000.0,387274000.0,1021367000.0,1002012000.0,1325000000.0,275000000.0,КАРАЧАЕВО-ЧЕРКЕССКАЯ,H,0.03694696473669441,1.297280996938417,3.040071263594053,0.1582600197664726
9318735,0919005252,49,12300,2023,1000,531612000.0,523859000.0,24652000.0,19355000.0,173814000.0,172318000.0,579156000.0,644467000.0,1046019000.0,1021367000.0,1275000000.0,1325000000.0,КАРАЧАЕВО-ЧЕРКЕССКАЯ,H,0.046372166166301736,1.2189071135419147,3.0585108219130794,0.014799783911319649
9318735,0919005252,49,12300,2024,1000,869711000.0,531612000.0,39031000.0,24652000.0,169810000.0,173814000.0,673332000.0,579156000.0,1085050000.0,1046019000.0,1437000000.0,1275000000.0,КАРАЧАЕВО-ЧЕРКЕССКАЯ,H,0.04487812618214556,1.3243629325837518,5.121671279665509,0.6359882771645485
7614878,7449111340,45,12300,2022,1000,18971000.0,15077000.0,1133000.0,1456000.0,3592000.0,2011000.0,1572000.0,918000.0,3519000.0,2386000.0,,,ЧЕЛЯБИНСКАЯ,G,0.059722734700332084,,5.281458797327394,0.2582741924786098
7614878,7449111340,45,12300,2023,1000,25764000.0,18971000.0,1058000.0,1133000.0,4538000.0,3592000.0,2177000.0,1572000.0,4807000.0,3519000.0,,,ЧЕЛЯБИНСКАЯ,G,0.041065052010557365,,5.6773909211106215,0.35807284803120554
7614878,7449111340,45,12300,2024,1000,30166000.0,25764000.0,1050000.0,1058000.0,4963000.0,4538000.0,2670000.0,2177000.0,5877000.0,4807000.0,,,ЧЕЛЯБИНСКАЯ,G,0.03480739905854273,,6.078178521055813,0.17085856233504115
4827683,1310188450,43,12300,2022,1000,7978000.0,1956000.0,548000.0,-9000.0,498000.0,565000.0,338000.0,482000.0,1367000.0,819000.0,,,МОРДОВИЯ,F,0.06868889445976435,,16.02008032128514,3.0787321063394684
4827683,1310188450,43,12300,2023,1000,7513000.0,7978000.0,669000.0,548000.0,326000.0,498000.0,460000.0,338000.0,2036000.0,1367000.0,,,МОРДОВИЯ,F,0.08904565419938773,,23.04601226993865,-0.058285284532464274
4827683,1310188450,43,12300,2024,1000,5494000.0,7513000.0,650000.0,669000.0,401000.0,326000.0,415000.0,460000.0,2686000.0,2036000.0,,,МОРДОВИЯ,F,0.11831088460138332,,13.70074812967581,-0.26873419406362303
11770715,3123486019,46,12300,2022,1000,185000.0,,-43000.0,,5000.0,,108000.0,,-43000.0,,31000.0,,БЕЛГОРОДСКАЯ,G,-0.23243243243243245,-0.7209302325581395,37.0,
11770715,3123486019,41,12300,2023,1000,20512000.0,185000.0,489000.0,-43000.0,2322000.0,5000.0,9798000.0,108000.0,456000.0,-43000.0,0,31000.0,БЕЛГОРОДСКАЯ,F,0.023839703588143527,0.0,8.833763996554694,109.87567567567568
2826474,6673130847,47,12300,2022,1000,54932000.0,33350000.0,-822000.0,1043000.0,10575000.0,16597000.0,3528000.0,4126000.0,16741000.0,17562000.0,0,,СВЕРДЛОВСКАЯ,G,-0.01496395543581155,0.0,5.19451536643026,0.647136431784108
2826474,6673130847,47,12300,2023,1000,67779000.0,54932000.0,-355000.0,-822000.0,16941000.0,10575000.0,17755000.0,3528000.0,16385000.0,16741000.0,,,СВЕРДЛОВСКАЯ,G,-0.005237610469319406,,4.000885425889853,0.23387096774193547
2826474,6673130847,47,12300,2024,1000,57725000.0,67779000.0,-5430000.0,-355000.0,19444000.0,16941000.0,23828000.0,17755000.0,10957000.0,16385000.0,,,СВЕРДЛОВСКАЯ,G,-0.09406669553919446,,2.9687821435918536,-0.14833503002404874
5917680,4508007613,49,19000,2022,1000,11995000.0,6474000.0,5042000.0,1359000.0,317000.0,657000.0,4559000.0,2522000.0,11817000.0,6775000.0,0,,КУРГАНСКАЯ,H,0.42034180908711966,0.0,37.8391167192429,0.8527957985789311
5917680,4508007613,49,19000,2023,1000,4025000.0,11995000.0,125000.0,5042000.0,520000.0,317000.0,7627000.0,4559000.0,11942000.0,11817000.0,,,КУРГАНСКАЯ,H,0.031055900621118012,,7.740384615384615,-0.6644435181325552
5917680,4508007613,49,19000,2024,1000,3935000.0,4025000.0,57000.0,125000.0,526000.0,520000.0,7775000.0,7627000.0,11999000.0,11942000.0,,,КУРГАНСКАЯ,H,0.014485387547649302,,7.480988593155893,-0.02236024844720497
6507899,7842357910,41,12300,2022,1000,598000.0,363000.0,-14000.0,-398000.0,,,33000.0,36000.0,64000.0,78000.0,151000.0,151000.0,САНКТ-ПЕТЕРБУРГ,F,-0.023411371237458192,2.359375,,0.6473829201101928
6507899,7842357910,41,12300,2023,1000,162000.0,598000.0,-40000.0,-14000.0,,,3000.0,33000.0,24000.0,64000.0,0,151000.0,САНКТ-ПЕТЕРБУРГ,F,-0.24691358024691357,0.0,,-0.7290969899665551
502282,7842414929,86,12300,2022,1000,18119000.0,13119000.0,1679000.0,589000.0,422000.0,877000.0,133000.0,332000.0,3159000.0,2449000.0,0,,САНКТ-ПЕТЕРБУРГ,Q,0.09266515812130913,0.0,42.93601895734597,0.38112661025992833
502282,7842414929,86,12300,2023,1000,11907000.0,18119000.0,333000.0,1679000.0,3078000.0,422000.0,478000.0,133000.0,3542000.0,3159000.0,500000.0,,САНКТ-ПЕТЕРБУРГ,Q,0.027966742252456538,0.1411631846414455,3.8684210526315788,-0.3428445278437
502282,7842414929,86,12300,2024,1000,12302000.0,11907000.0,199000.0,333000.0,3285000.0,3078000.0,490000.0,478000.0,3740000.0,3542000.0,400000.0,500000.0,САНКТ-ПЕТЕРБУРГ,Q,0.016176231507072023,0.10695187165775401,3.7449010654490107,0.03317376333249349
11137401,0229953645,43,12300,2022,1000,6143000.0,6649000.0,303000.0,25000.0,,,1474000.0,1977000.0,1268000.0,965000.0,,,БАШКОРТОСТАН,F,0.04932443431548104,,,-0.07610166942397353
11137401,0229953645,35,12300,2023,1000,6081000.0,6143000.0,325000.0,303000.0,,,316000.0,1474000.0,1593000.0,1268000.0,,,БАШКОРТОСТАН,D,0.0534451570465384,,,-0.0100927885398014
11137401,0229953645,35,12300,2024,1000,6265000.0,6081000.0,590000.0,325000.0,,,252000.0,316000.0,2183000.0,1593000.0,,,БАШКОРТОСТАН,D,0.09417398244213887,,,0.030258181220194046
5507900,2635108280,86,12300,2024,1000,324000.0,,-528000.0,-110000.0,71000.0,71000.0,1241000.0,1233000.0,-4659000.0,-4131000.0,8000000.0,7450000.0,СТАВРОПОЛЬСКИЙ,Q,-1.6296296296296295,-1.7171066752522,4.563380281690141,
9290833,5027229220,93,12300,2022,1000,5230000.0,5620000.0,546000.0,1576000.0,16000.0,30000.0,6499000.0,8939000.0,6235000.0,5915000.0,,,МОСКОВСКАЯ,R,0.10439770554493308,,326.875,-0.0693950177935943
9290833,5027229220,93,12300,2023,1000,4278000.0,5230000.0,-108000.0,546000.0,4000.0,16000.0,7267000.0,6499000.0,6128000.0,6235000.0,,,МОСКОВСКАЯ,R,-0.025245441795231416,,1069.5,-0.1820267686424474
9290833,5027229220,68,12300,2024,1000,5320000.0,4278000.0,2872000.0,-108000.0,0.0,4000.0,6106000.0,7267000.0,9000000.0,6128000.0,,,МОСКОВСКАЯ,L,0.5398496240601504,,,0.24357176250584386
11013964,3808268445,02,12300,2022,1000,11407089000.0,2515292000.0,-1699580000.0,491797000.0,1948835000.0,2859044000.0,4096715000.0,1415404000.0,-1207913000.0,491666000.0,3486263000.0,3173180000.0,ИРКУТСКАЯ,A,-0.14899331459586226,-2.886187167453285,5.853286194059528,3.535095328892232
11013964,3808268445,02,12300,2023,1000,8701140000.0,11407089000.0,-2516963000.0,-1699580000.0,1973451000.0,1924983000.0,9257505000.0,4096715000.0,-3724034000.0,-1207913000.0,4542586000.0,3486263000.0,ИРКУТСКАЯ,A,-0.28926818784665,-1.2198025044884122,4.409098579088105,-0.23721643620033123
11013964,3808268445,02,12300,2024,1000,9889780000.0,8701140000.0,-2508479000.0,-2326490000.0,2281339000.0,1973451000.0,6917733000.0,9223966000.0,-6103550000.0,-3669947000.0,6616273000.0,4542586000.0,ИРКУТСКАЯ,A,-0.2536435593107228,-1.084004063209116,4.3350769000135445,0.13660738707801506
11716855,6732220252,56,12300,2022,1000,637000.0,,-1745000.0,,123000.0,,1000.0,,-1735000.0,,1891000.0,,СМОЛЕНСКАЯ,I,-2.739403453689168,-1.089913544668588,5.178861788617886,
11716855,6732220252,56,12300,2023,1000,4754000.0,637000.0,-111000.0,-1676000.0,157000.0,123000.0,208000.0,1000.0,-1845000.0,-1735000.0,1984000.0,1891000.0,СМОЛЕНСКАЯ,I,-0.023348758939840134,-1.0753387533875338,30.280254777070063,6.463108320251178
11716855,6732220252,56,12300,2024,1000,4607000.0,4754000.0,78000.0,-108000.0,0.0,157000.0,178000.0,207000.0,-1765000.0,-1843000.0,1835000.0,1984000.0,СМОЛЕНСКАЯ,I,0.016930757542869546,-1.0396600566572238,,-0.030921329406815315
11077002,3810080722,69,12300,2022,1000,2613000.0,504000.0,18000.0,54000.0,82000.0,74000.0,387000.0,14000.0,121000.0,104000.0,,,ИРКУТСКАЯ,M,0.006888633754305396,,31.865853658536587,4.184523809523809
11077002,3810080722,69,12300,2023,1000,675000.0,2613000.0,-262000.0,18000.0,82000.0,82000.0,449000.0,387000.0,-143000.0,121000.0,,,ИРКУТСКАЯ,M,-0.38814814814814813,,8.231707317073171,-0.7416762342135477
10522432,7203440539,86,12300,2022,1000,13072000.0,10483000.0,1364000.0,1500000.0,120000.0,109000.0,1225000.0,1023000.0,1278000.0,-86000.0,1711000.0,2174000.0,ТЮМЕНСКАЯ,Q,0.1043451652386781,1.338810641627543,108.93333333333334,0.2469712868453687
10522432,7203440539,86,12300,2023,1000,17881000.0,13072000.0,2933000.0,1364000.0,284000.0,120000.0,1735000.0,1225000.0,4210000.0,1278000.0,1965000.0,1711000.0,ТЮМЕНСКАЯ,Q,0.16402885744645154,0.4667458432304038,62.9612676056338,0.3678855569155447
10522432,7203440539,86,12300,2024,1000,28557000.0,17881000.0,8164000.0,2933000.0,109000.0,284000.0,2251000.0,1735000.0,12375000.0,4210000.0,0,1965000.0,ТЮМЕНСКАЯ,Q,0.2858843716076619,0.0,261.9908256880734,0.5970583300710252
2123244,4704011912,25,12165,2022,1000,95453000.0,148619000.0,76000.0,21255000.0,9273000.0,7932000.0,3225000.0,4060000.0,97477000.0,97996000.0,105000.0,105000.0,ЛЕНИНГРАДСКАЯ,C,0.0007962033671021341,0.001077177180257907,10.293648226032568,-0.3577335333974795
2123244,4704011912,25,12165,2023,1000,47835000.0,95453000.0,-11481000.0,76000.0,6276000.0,9273000.0,3675000.0,3225000.0,85975000.0,97477000.0,105000.0,105000.0,ЛЕНИНГРАДСКАЯ,C,-0.24001254311696457,0.0012212852573422507,7.621892925430211,-0.49886331492986075
2123244,4704011912,25,12165,2024,1000,61726000.0,47835000.0,162000.0,-11481000.0,7091000.0,6276000.0,1894000.0,3675000.0,85735000.0,85975000.0,105000.0,105000.0,ЛЕНИНГРАДСКАЯ,C,0.0026245018306710302,0.0012247040298594507,8.704837117472852,0.29039406292463676
364017,1901052221,62,12300,2022,1000,13356000.0,12697000.0,702000.0,-2670000.0,751000.0,1286000.0,253000.0,326000.0,2388000.0,1685000.0,,,ХАКАСИЯ,J,0.05256064690026954,,17.784287616511318,0.051902024100181146
364017,1901052221,62,12300,2023,1000,11933000.0,13356000.0,-826000.0,702000.0,588000.0,751000.0,337000.0,253000.0,2000000.0,2388000.0,,,ХАКАСИЯ,J,-0.06921981060923489,,20.29421768707483,-0.10654387541179994
364017,1901052221,62,12300,2024,1000,17265000.0,11933000.0,3558000.0,-826000.0,1943000.0,588000.0,1563000.0,337000.0,5946000.0,2000000.0,0,,ХАКАСИЯ,J,0.2060816681146829,0.0,8.88574369531652,0.44682812369060587
1022247,1215107316,52,12300,2022,1000,8323000.0,8297000.0,298000.0,1514000.0,0.0,4000.0,426000.0,711000.0,736000.0,438000.0,3646000.0,4294000.0,МАРИЙ ЭЛ,H,0.03580439745284152,4.953804347826087,,0.0031336627696757864
1022247,1215107316,52,12300,2023,1000,7930000.0,8323000.0,-44000.0,298000.0,,,428000.0,426000.0,692000.0,736000.0,3646000.0,3646000.0,МАРИЙ ЭЛ,H,-0.005548549810844893,5.26878612716763,,-0.04721855100324402
1022247,1215107316,52,12300,2024,1000,17658000.0,7930000.0,-595000.0,-44000.0,,,2264000.0,428000.0,98000.0,692000.0,3646000.0,3646000.0,МАРИЙ ЭЛ,H,-0.033695775285989354,37.204081632653065,,1.226733921815889
11577593,6132013423,62,12300,2022,1000,1752000.0,1072000.0,34000.0,36000.0,320000.0,392000.0,491000.0,358000.0,91000.0,65000.0,86000.0,125000.0,КРЫМ,J,0.019406392694063926,0.945054945054945,5.475,0.6343283582089553
11577593,6132013423,62,12300,2023,1000,358000.0,1752000.0,-21000.0,34000.0,649000.0,320000.0,1188000.0,494000.0,51000.0,73000.0,100000.0,100000.0,КРЫМ,J,-0.05865921787709497,1.9607843137254901,0.551617873651772,-0.795662100456621
11577593,6132013423,62,12300,2024,1000,3026000.0,358000.0,754000.0,-21000.0,1114000.0,649000.0,1117000.0,1202000.0,881000.0,51000.0,0,86000.0,КРЫМ,J,0.24917382683410444,0.0,2.7163375224416515,7.4525139664804465
10776261,3459076994,43,12300,2022,1000,9605000.0,7003000.0,1236000.0,2077000.0,2004000.0,1508000.0,161000.0,40000.0,4940000.0,3729000.0,,,ВОЛГОГРАДСКАЯ,F,0.1286829776158251,,4.792914171656687,0.37155504783664145
10776261,3459076994,43,12300,2023,1000,8313000.0,9605000.0,2789000.0,1236000.0,2400000.0,2004000.0,136000.0,161000.0,7730000.0,4940000.0,,,ВОЛГОГРАДСКАЯ,F,0.33549861662456393,,3.46375,-0.13451327433628318
10776261,3459076994,43,12300,2024,1000,17320000.0,8313000.0,6085000.0,2789000.0,2679000.0,2400000.0,198000.0,136000.0,13685000.0,7730000.0,,,ВОЛГОГРАДСКАЯ,F,0.35132794457274824,,6.465098917506532,1.0834837002285578
821471,7413012635,42,12300,2022,1000,10100000.0,,3351000.0,,4089000.0,,17848000.0,15593000.0,50348000.0,46980000.0,,,СВЕРДЛОВСКАЯ,F,0.3317821782178218,,2.4700415749572024,
821471,7413012635,42,12300,2023,1000,190538000.0,10100000.0,14460000.0,3351000.0,15089000.0,4089000.0,102329000.0,17848000.0,64809000.0,50348000.0,787000.0,,СВЕРДЛОВСКАЯ,F,0.07589037357377532,0.012143375148513325,12.627609516866592,17.865148514851484
821471,7413012635,42,12300,2024,1000,467053000.0,190538000.0,20796000.0,14460000.0,48292000.0,15089000.0,288515000.0,102329000.0,36324000.0,64809000.0,50141000.0,787000.0,СВЕРДЛОВСКАЯ,F,0.04452599597904306,1.3803821165069927,9.671436262735028,1.4512328249483042
10438342,4401184313,86,12300,2022,1000,11212000.0,16385000.0,687000.0,426000.0,0.0,,1100000.0,2832000.0,3159000.0,2472000.0,0,,КОСТРОМСКАЯ,Q,0.06127363539065287,0.0,,-0.3157155935306683
10438342,4401184313,86,12300,2023,1000,13777000.0,11212000.0,-805000.0,687000.0,0.0,,2162000.0,1100000.0,2354000.0,3159000.0,0,,КОСТРОМСКАЯ,Q,-0.05843071786310518,0.0,,0.2287727434891188
10438342,4401184313,86,12300,2024,1000,14229000.0,,879000.0,,,,188000.0,30000.0,1335000.0,10000.0,,,КОСТРОМСКАЯ,Q,0.061775247733502,,,
